pod_name,node_name,node_group,namespace,owner_kind,owner_name,req_cpu_milli_core,req_mem_byte,limit_cpu_mili_core,limit_mem_bytes
607f67ab0f4e8619a6eb6bdaa2116faa,ip-172-29-32-144.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
2576f87ad3d4d20a80630e2df67e9155,ip-172-29-40-88.ec2.internal,0,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
dc8b929e64c65539c93f068c7f14d1cf,ip-172-29-33-50.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,7e13b0dfe12f258844fb93be6f3f749e,50,536870912,0,0
983ac86d911b6cb059dd0ffdfff2a715,ip-172-29-34-201.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,20766c6cfcd1b6fca4ccbe20ad676c45,50,536870912,0,0
3e9b23ccdfeb86b7004e407608bbf654,ip-172-29-33-153.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
0ce93f0fa64c0ae35c60d304548b87b2,ip-172-29-41-160.ec2.internal,2,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
bc407d341d80e0202631d6bf26135e2f,ip-172-29-33-221.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
defbe7614c9ca2a695e1408c89876955,ip-172-29-32-79.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
4edd34e5b9052b088a60544048e03422,ip-172-29-32-177.ec2.internal,3,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
3ac7004fc6b1da64d70800d12525cb9f,ip-172-29-32-214.ec2.internal,4,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
051570c2b14ceeb592065b850d08734f,ip-172-29-34-67.ec2.internal,1,staging,ReplicaSet,fbd5b174230828ae76e9b6a40ece2ea2,20,2147483648,0,0
463572c90c2ca97df9537ffd36b9f15a,ip-172-29-33-160.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
94fae4f363d16b10250aa0b30ce74800,ip-172-29-34-36.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
fdd7b606481c8fc6dc4649087951f6f3,ip-172-29-35-93.ec2.internal,1,staging,ReplicaSet,711c0098986fcc626d67f9531d2a4ed7,20,1073741824,0,0
58df7d8cecc032ac5c3b31d95a591bd3,ip-172-29-33-10.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
6d6d73dcb43f88553485b4ff126f3700,ip-172-29-34-47.ec2.internal,2,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
98e7a80809b8d462b2667109f6d3ab70,ip-172-29-32-119.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
0228c1c0a603574ac8f1e7154cdbbcb1,ip-172-29-35-66.ec2.internal,1,staging,ReplicaSet,49ac698ffa28a59672ec42b26e2a033a,50,1572864000,0,0
a7457549c12850606c3892b4e7cfe3f0,ip-172-29-35-52.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
a93a703d376f8340cdb229b2e2018c23,ip-172-29-43-114.ec2.internal,0,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
86f4d4d885772be78f4f66ee33652df2,ip-172-29-34-115.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
7dfe030fda73295abe76f149469e617d,ip-172-29-33-159.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
3d4a7b2ec97f97cd2d1889cdc73849dd,ip-172-29-35-237.ec2.internal,1,staging,ReplicaSet,bc38cb567949f9e993d175862b5a8b51,700,4194304000,0,0
7f6ebcd6c93bed8ce5ca81f15e10e4d6,ip-172-29-35-52.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
e0ba22ee80a1d7998a6fe02fdb677bf7,ip-172-29-32-144.ec2.internal,1,staging,ReplicaSet,c9f701c24fb7ce29c3346de8bc22541e,150,2684354560,0,0
d6607d4a72ed004c8a8760d651f88531,ip-172-29-34-106.ec2.internal,1,staging,ReplicaSet,ed40f14af007263a4fda01dacea7205c,50,3145728000,0,0
5bd3ea2621f3f8a67133e038d9444365,ip-172-29-34-17.ec2.internal,1,staging,ReplicaSet,55e4e85f2322340b444107c9778dabe3,100,536870912,0,0
daae7b0807b2d054115becb1a36327c6,ip-172-29-35-237.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
25ad640b61097752b865cb72d71d0ed0,ip-172-29-32-58.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
2c8c670e644d6273720a9aeb6f40c2e0,ip-172-29-35-241.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
0a3ca6386df4b38ccc4d11ab814fcbd5,ip-172-29-32-147.ec2.internal,1,staging,ReplicaSet,7001c2a1a77c8079cd660c7e7e9f7c7a,700,4194304000,0,0
c1970208504c60d681bf0eaa04e6d55c,ip-172-29-35-93.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
bfaed33095d373a9e4ea0fe2f20cbb9e,ip-172-29-32-152.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
d67da40161bf61c531fe6048a8605d5b,ip-172-29-41-160.ec2.internal,2,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
5a04f4b0582404c4c1758f7bad823326,ip-172-29-35-118.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
58b2666787f629334729a44f17c6f34f,ip-172-29-33-159.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
120ad23357e11c85d2aee972dc5adace,ip-172-29-33-100.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
e22fb4534cea9c697fd36e56c4f9d67c,ip-172-29-34-166.ec2.internal,0,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
0609a561846afeb0570787a31de614c8,ip-172-29-34-166.ec2.internal,0,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
1f2d2ea500a15cd2baf6fdbf05878c0d,ip-172-29-34-45.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
9a601f92415cd3b60acaeec8583e24b8,ip-172-29-32-104.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,4d8ef3a7787b99ce003922a277196c16,50,536870912,0,0
c9a7ee4b30ba84d81d38566f39ea6ef6,ip-172-29-34-142.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,cb886ef1e9a958bf2e25cea37c8bdf4e,25,134217728,0,0
e3c393b2c9aa25b35f71c8a28d96f8df,ip-172-29-34-36.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
1715fdff532848fafc499a540076923b,ip-172-29-33-23.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
9e3384b7636f0a1f26aba96d0b2ad198,ip-172-29-32-232.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
f31784862e644fc88f45cbd92e2f3411,ip-172-29-32-232.ec2.internal,1,monitoring,ReplicaSet,d996858f3528b3d385c4f6d0e0676aa0,0,0,0,0
786618ea0115c4cf3a155638286134da,ip-172-29-33-110.ec2.internal,1,staging,ReplicaSet,a37e843eea62ea53ba0ad727a7d423b9,100,536870912,0,0
498e8370531bae19799440d47fd42f80,ip-172-29-34-36.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
335b7e7f7cb31beed64d6abb525ba337,ip-172-29-34-162.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
02c6ebd9193324a3c33562c261eead21,ip-172-29-34-162.ec2.internal,1,staging,ReplicaSet,8c6bf4e4e42fb33ad53c739c98e23a88,50,1073741824,0,0
d2a9ce28087e9b76d7b9cf9018558b62,ip-172-29-39-173.ec2.internal,2,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
a7dfb05c6e3502da9423ff95decd94f8,ip-172-29-33-100.ec2.internal,1,staging,ReplicaSet,48636fd199b0b91be7bb57e5fbd61bba,700,4194304000,0,0
5e09f605511b2138a0274e30e37c452b,ip-172-29-35-146.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,8f3a0cf5e887187ec09b818b3bc59d36,50,1073741824,0,0
b6fccbb693626a49eea0e2fecaa4d65a,ip-172-29-35-146.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
fe7de5a9ebcc8be33c3c676cb1dcdbe4,ip-172-29-32-232.ec2.internal,1,staging,ReplicaSet,cb3cd8cf784171a65f1c0decabb771c8,700,4194304000,0,0
4ff36bd7ffdfb58d21a0c9e594eacbf7,ip-172-29-34-152.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,7df7305e5d279d817807d014307aaffd,50,536870912,0,0
2355bb918e8e3eabef7ae41e2679c6ce,ip-172-29-34-45.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
f5fd49b715de576971bf80b96c10c9ad,ip-172-29-32-189.ec2.internal,1,default,ReplicaSet,8f3b7bd60216fa35d6498d15032ab775,0,0,0,0
facb82fba942f213c5f3aa59fcc2811b,ip-172-29-33-34.ec2.internal,3,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
68278341028eac6b47ed9a53cf8e6286,ip-172-29-35-66.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
60b5efb332836dac847527ce3c5c6403,ip-172-29-34-77.ec2.internal,1,staging,ReplicaSet,14f85a69cb920baaa6cd070ca5d6241c,50,1572864000,0,0
6eae08d62fa12036aff7a87ac250e5d7,ip-172-29-35-252.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
accb45a97fa2f28c541e667c1189bec3,ip-172-29-33-10.ec2.internal,1,staging,ReplicaSet,231aa4578d0c6179db5b44af61c81565,2000,4194304000,0,0
3246fb07383b7c848473cd4b9721e884,ip-172-29-34-45.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,67e7606437b39b141bf14a3199f9bcef,50,536870912,0,0
e899a084d827237abaf3cd9a4bd7cf65,ip-172-29-35-237.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
f5d709df4f350596d0a5b387a2ebafa9,ip-172-29-34-166.ec2.internal,0,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
64f23f02c77895d0f8272c89d548ec9b,ip-172-29-35-241.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
82587f5128259dea1d76eb3786ebb548,ip-172-29-35-252.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
a06391afe40ecc98795b9dd0ccf78ba0,ip-172-29-35-170.ec2.internal,3,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
7be66f0d85cdf0dcf96982f2203c1ba7,ip-172-29-33-34.ec2.internal,3,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
66c3b1a4f7d2dfd64810809e16df6082,ip-172-29-34-225.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
30dc9fbaf502f61eb719e75ffd0c09af,ip-172-29-32-147.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
7c33e25c2dac922a647ff12f7e9299d3,ip-172-29-34-142.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
b282d626bac0069b613c5d10d730361a,ip-172-29-34-18.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
853bd2bdd4c0f8fdce5fe337cb64ae9c,ip-172-29-34-77.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
921ae0f9a537b10e9907a56b1f753f3b,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,618be20d0a28327048c58e37b7ab3687,0,0,0,0
ff4f437a93623e73cbd0dd221155c508,ip-172-29-39-173.ec2.internal,2,kube-system,Node,11542e0abbcf691130bf027ff8af31e3,250,0,0,0
77cf47e3b140cd95edb6064fd12900a9,ip-172-29-35-83.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
384ab51563588a7bef925bf564638fd1,ip-172-29-33-218.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
5eeaab0f63723edf33fd312a88e710d0,ip-172-29-34-67.ec2.internal,1,staging,ReplicaSet,22361920ef6bdd8ddb60fcc0948b3be2,50,1572864000,0,0
8be40983eee4402b0bc937689f4bc958,ip-172-29-35-66.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
be25e22d14677e0a8ccac2fd010af484,ip-172-29-34-112.ec2.internal,1,staging,ReplicaSet,53103db0ac826ef1d70049e06d742fa7,50,6291456000,0,0
73c79be8054ae81c4bc5a16508d1949c,ip-172-29-35-146.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
5e7263cd5dee9bce5d4f627c5c5e5596,ip-172-29-32-163.ec2.internal,1,staging,ReplicaSet,8dfacfc6c26d1ecde94ea884fea04dc8,50,1572864000,0,0
96007dd04228d6f0109ecb182cde8b03,ip-172-29-35-93.ec2.internal,1,staging,ReplicaSet,79275fb2373e7516835ba9a9afa35856,50,2097152000,0,0
7e348b20298ed456eeabeed95c3d590c,ip-172-29-35-206.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
f3fc0f1fd5bab87dda351fe1af1c366c,ip-172-29-43-114.ec2.internal,0,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
9a879a212c5d13956b10ec5efbd3495b,ip-172-29-32-207.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
cf02648183e09fb6cec63cc69edbdc9d,ip-172-29-35-83.ec2.internal,1,staging,ReplicaSet,7001c2a1a77c8079cd660c7e7e9f7c7a,700,4194304000,0,0
9bf2e208bb526664c016b9d2a76c2746,ip-172-29-34-45.ec2.internal,1,staging,ReplicaSet,7001c2a1a77c8079cd660c7e7e9f7c7a,700,4194304000,0,0
ede8cb6b09c0224dabef6845d5361c3f,ip-172-29-34-155.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
5201cafaa68a6c5293a7b12c7c0cec93,ip-172-29-34-112.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
b070addf0a51ca97ca48108e2547d04d,ip-172-29-34-118.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,7fec321ddfc444fe4a309eb4a24020cf,50,536870912,0,0
68737465e7b2041bb5953181f8dd3520,ip-172-29-34-65.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
b83ee08dc3638fe08a69e78bac6d5ee8,ip-172-29-32-152.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
723a39b4caa9b31e4db8b123368977eb,ip-172-29-35-83.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
31c9bf1f88d38d85fbb1e323a560084d,ip-172-29-35-206.ec2.internal,1,staging,ReplicaSet,b03ed815f993f8bad38a863d9241cc6e,100,536870912,0,0
d086520c2996b4d63914b4603da4a1e2,ip-172-29-32-163.ec2.internal,1,staging,ReplicaSet,4fd3a425e95b737d89962963353bad6d,50,1073741824,0,0
9eaa0933bd73ea68a5e64f6a8ae70067,ip-172-29-34-77.ec2.internal,1,staging,ReplicaSet,bfafd37194a5e8ba3d4003b2d01f2f61,150,2684354560,0,0
f333e3918e134727c96a98a1b286b837,ip-172-29-34-106.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
7b15fbf117a0b3d38e805e08f5be2840,ip-172-29-32-104.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
7d137da2067978f35d467a20416da08a,ip-172-29-35-149.ec2.internal,1,staging,ReplicaSet,e63c434268b67504bd131439a87256b0,50,1572864000,0,0
f6f75cd4566130b31dc0cf3959091086,ip-172-29-33-76.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
ae99254b3e2498ba2d2cf4d1f185f42e,ip-172-29-39-173.ec2.internal,2,kube-system,Node,11542e0abbcf691130bf027ff8af31e3,200,0,0,0
87bceeef6a8364a5166d6bde58e7b0e0,ip-172-29-33-76.ec2.internal,1,staging,ReplicaSet,8bee07f24be3a89f7175fc9dbca9f10b,150,6442450944,0,0
882ea77833895dee134be5305735b099,ip-172-29-34-162.ec2.internal,1,staging,ReplicaSet,c1da5d34437d17efd6ca09737a5456a4,50,1073741824,0,0
c9416dce63bc281ac601cc82c3b01165,ip-172-29-34-162.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
7a78591ce580cdb22ef349d981d6f3c6,ip-172-29-34-142.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
6393029e267fbd819a6f10e40571ba55,ip-172-29-34-225.ec2.internal,1,staging,ReplicaSet,bc38cb567949f9e993d175862b5a8b51,700,4194304000,0,0
6ea883eee9b10f329aee772c94c34742,ip-172-29-39-173.ec2.internal,2,kube-system,Node,11542e0abbcf691130bf027ff8af31e3,100,0,0,0
372d8188339d4dc068dffa124e9b33ed,ip-172-29-35-170.ec2.internal,3,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
7e11deb351574978e3f3833586a7d571,ip-172-29-32-214.ec2.internal,4,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
eb10c5c2c201b298a7cc1e42151ffee8,ip-172-29-34-36.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
69531c451f59076de223587af70ecd66,ip-172-29-34-142.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
7290c846a678a6597b0f246f5588b639,ip-172-29-34-47.ec2.internal,2,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
2512aca8de26e5f5414b8eebb3840dbb,ip-172-29-34-65.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
d0887fc5a70792d75829315a91dbebfe,ip-172-29-34-115.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
ced78a74b15053f5c2b2bd03bbea69d3,ip-172-29-39-173.ec2.internal,2,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
b6eb6d816301d8d8e94f5c4deecd8b44,ip-172-29-33-218.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
906f3e7b69c8a4a1454c26685de56c84,ip-172-29-33-68.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
55331ad2c9c6401485bfa887cd8cbd68,ip-172-29-34-201.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
b2a691ebb0b99ada99869300a2e3ed2e,ip-172-29-34-18.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
0ab3c05e675e9a57850c19aa955ff76b,ip-172-29-41-160.ec2.internal,2,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
d0a3cb4d9d215d979b7792fad8fe84a9,ip-172-29-34-152.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
b715dbb557aa4833b5727dab9e6cd5e4,ip-172-29-35-93.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
ced3135f9dbab49dea6aaea0c643b57f,ip-172-29-34-45.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
73b567f1e73b41e56645055fde2c682d,ip-172-29-33-34.ec2.internal,3,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
b60028f40bcd830227d528b2d7186c2d,ip-172-29-34-45.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
f0cf66f80d325934b9a76bac5501dab7,ip-172-29-32-147.ec2.internal,1,staging,ReplicaSet,a37e843eea62ea53ba0ad727a7d423b9,100,536870912,0,0
274cff2f34de72d9f67af13fbd3b4c1e,ip-172-29-34-77.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
f66551e6b41316915d9ac0267d00ca04,ip-172-29-34-47.ec2.internal,2,kube-system,Node,22892f7addb4fa5d8da1e1f677e277ab,0,0,0,0
a9ca06ae82337bf92e3c1fd30a25a49c,ip-172-29-33-10.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
d18afd5fa0e9243cd1c56425f91f5229,ip-172-29-32-177.ec2.internal,3,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
e607972a769ec4b9485ab2e93861b1d1,ip-172-29-33-153.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
4ec466673a97672b3e5c34448f76bb77,ip-172-29-34-36.ec2.internal,1,staging,ReplicaSet,e4260a59a828569bd7127a726b7d539d,50,1572864000,0,0
a1b9afbdc26b592c4af57e789a5f2a42,ip-172-29-32-144.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
280482c87beb888d8f80018e9826d00d,ip-172-29-34-106.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
b5d0f1b4460abd13e3b8cc23e5416860,ip-172-29-34-45.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
d1c7b3b1686bccb1464901fbc8726440,ip-172-29-33-100.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
99720bcb94413c3e8af3f30d1893158a,ip-172-29-32-189.ec2.internal,1,monitoring,ReplicaSet,dff45174a7963d0647320116483dd14f,0,0,0,0
b537da0141f9a6e25d665fe6f7942718,ip-172-29-34-155.ec2.internal,1,staging,ReplicaSet,36a2b2ff3baad9917f4e1da5f5d994ed,50,3145728000,0,0
677924897e0d03ec9346cded158e50dd,ip-172-29-35-170.ec2.internal,3,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
e7b35503de5a36aa09bb09ded844e441,ip-172-29-32-79.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
77ca268ff21e4a0a231badfadac679ce,ip-172-29-33-76.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
707b0c62ed004a4f0fdd20f4b91d55b7,ip-172-29-34-162.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
67c12d35facf108f0405cad9e945c250,ip-172-29-33-68.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
941cd3aa5727851ac171df5481195789,ip-172-29-34-9.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,36891ef4d65e8f918eeb5677999a3929,50,536870912,0,0
0ab1f62fc2509cd259eee2f2d9495a90,ip-172-29-34-115.ec2.internal,1,staging,ReplicaSet,b8f45b5fe23ade8b2fa338c66c792512,100,536870912,0,0
76b99b408bda15ea2d7c79323e2cdfa7,ip-172-29-34-119.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
cb82008e9c7f6eece3b5538191e2da9c,ip-172-29-33-110.ec2.internal,1,monitoring,StatefulSet,b7e10ba22e2cf62aa38f4ce16d1c2733,0,0,0,0
0f0f6dcc6487b6eebf6246c29e4a573a,ip-172-29-34-118.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
4494b022c981b074ff7ec38741ad755d,ip-172-29-35-206.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,372f39e827a852882191f0e95c69f174,25,268435456,0,0
562611fea43fc8d38abb0be8ed90eb4f,ip-172-29-35-93.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
bba6c25cf8132dfe5edf113a457a440e,ip-172-29-34-17.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
a304d3381192a86df9fb16619d52acb4,ip-172-29-32-189.ec2.internal,1,monitoring,StatefulSet,f9b2966beb9f7d2a89fdabb11ecc7299,100,235929600,100,26214400
ca6886ea9e9b4a8ac36882956828205c,ip-172-29-34-225.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
1c5cb092083f1f68e8893188f6f95171,ip-172-29-35-30.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
5390348258d6ff4f73e5a66419ea5e9a,ip-172-29-35-170.ec2.internal,3,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
417460fd46c74246aefb4778b677c355,ip-172-29-34-36.ec2.internal,1,monitoring,StatefulSet,5f5f3148cc9b79cedd5dd121b8d04fae,200,52428800,200,52428800
057a2fba247075bbab036fc6ae9587e6,ip-172-29-34-118.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
42446f66701bba4e79bb38298cf56674,ip-172-29-33-50.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
